"April 14, 2015 at 11:10AM",Confidential,http://www.linkedin.com/company/2996773,"Bengaluru Area, India",IN,"Design, Retail, Architecture & Planning",Senior interior designer & sales executive,"You are a confident and experienced interior designer who enjoys the whole experience from pitching concept ideas to clients to closing the project and execution. We need you to be part of the business development and sales team and interact with homeowners and help them to design, decorate and furnish their dream homes. You will work collaboratively with the in-house design, sales and execution e...",https://www.linkedin.com/jobs?viewJob=&jobId=44257060&trk=api*a130653*s139051*,No salary provided
"April 09, 2015 at 03:39PM",Blue Dots Consultancy Services,http://www.linkedin.com/company/3573199,"Bengaluru Area, India",IN,Information Technology and Services,"Translators (English >German, French, Japanese and Chinese)","If you are interested in this position, write to &lt;careers@bluedotsconsultancy.com&gt; with your updated resume,salary expectations and notice period.   We require translators for the following languages: Japanese, Chinese, Spanish, French and German preferably from a content management setting. Job role- Language Translators (English&gt; German, French, Spanish, Japanese and Chinese)    Job des...",https://www.linkedin.com/jobs?viewJob=&jobId=43078166&trk=api*a130653*s139051*,No salary provided
"April 25, 2015 at 04:45PM",HOWTODO GLOBAL CONSULTING SERVICES,http://www.linkedin.com/company/6497045,"Bengaluru Area, India",IN,Computer Software,SAP BASIS ENGINEER - IMMEDIATE JOINING,SAP BASIS ENGINEER for one of our CMM LEVEL 5 CLient. Should have hands on Experience with full time employement. Candidates with completed Notice Period and can join immediately are preferable and eligible to join this job....,https://www.linkedin.com/jobs?viewJob=&jobId=59606655&trk=api*a130653*s139051*,No salary provided
"April 15, 2015 at 11:27AM",Plavaga Software Solutions Pvt. Ltd.,http://www.linkedin.com/company/1376017,"Bengaluru Area, India",IN,"Computer Software, Research, Information Technology and Services",Java Web Developer,"We are hunting for enthusiastic folks having experience in, or love for, building extra-ordinary applications. Doors are open at our Bangalore office for you to jump in. Read on to find more. Responsibilities Design, rapidly prototype, and implement scalable, reliable, and maintainable web applications using Java and Web 2.0 technologies. Enforce code quality through test driven development. Colla...",https://www.linkedin.com/jobs?viewJob=&jobId=44283346&trk=api*a130653*s139051*,No salary provided
"April 03, 2015 at 05:55PM",Stratifix Consulting Services Pvt Ltd,http://www.linkedin.com/company/2868961,"Bengaluru Area, India",IN,Information Technology and Services,Product Implementation Engineer- ITIL Tools,"FOR THE ROLE OF Prod Implementation Engineer at Bangalore, Delhi and Mumbai A technical role, focused on implementing and supporting ITIL Web Application Suite and database components This role requires expertise in ITIL/ITSM based tools such as REMEDY/ KASAYA/ Manageengine Requires knowledge and considerable hands on experience in dealing with databases on SQL To act as 1st and 2nd line support i...",https://www.linkedin.com/jobs?viewJob=&jobId=41653690&trk=api*a130653*s139051*,No salary provided
"April 09, 2015 at 08:06PM",SignEasy,http://www.linkedin.com/company/2773503,"Bengaluru Area, India",IN,Graphic Design,Visual Designer,"SignEasy is a SaaS based mobile and web product, an apple featured app with millions of downloads and users, across consumers and businesses.We are looking for a visual designer who loves taking a concept to an awesome design that provides intuitive and delightful product experience to our users. You will create the visual style and brand not just for our core products in mobile and web, but also...",https://www.linkedin.com/jobs?viewJob=&jobId=43040933&trk=api*a130653*s139051*,No salary provided
"April 06, 2015 at 02:34PM",Etrance Networks,http://www.linkedin.com/company/3232049,"Bengaluru Area, India",IN,"Telecommunications, Design",Lead Hardware Design Engineer,"Etrance Networks is looking out for a Rockstar Hardware Engineer. He or she should have 4-6 years of experience in hardware design and be able to lead a hardware team. Should have prior experience in board-design life-cycle - Component Selection, Schematic Design, ORCAD Capture, Knowledge of PCB Design and Layout verification, PCB Verification and Board Bringup. Prior experience with iMX6 board an...",https://www.linkedin.com/jobs?viewJob=&jobId=41675831&trk=api*a130653*s139051*,No salary provided
"April 21, 2015 at 11:52PM",Instahyre,http://www.linkedin.com/company/3663980,"Bengaluru Area, India",IN,Internet,Android / iOS Developer at 200+ companies,"Do you have mobile development experience and are you looking for software engineering opportunities at tech companies? Tired of applying to dozens of companies on job boards?  That's why we built Instahyre, a career marketplace that connects the best talent with tech companies in India. Simply sign up by importing your LinkedIn profile, and participate in a one week ""auction"" in which companies m...",https://www.linkedin.com/jobs?viewJob=&jobId=46302491&trk=api*a130653*s139051*,No salary provided
"April 16, 2015 at 06:26PM",Primaseller,http://www.linkedin.com/company/3341408,"Bengaluru Area, India",IN,Retail,Communications Officer,1. He or she will plan as well as create content for our blog and social media 2. Is expected to track and learn about latest trends in the retail and internet economy 3. Keep readers hooked on their content with compelling storytelling formats 4. Understand the promotional needs of Primaseller and gaining indepth knowledge of the product   5. Incharge of overall communications strategy of the com...,https://www.linkedin.com/jobs?viewJob=&jobId=44916021&trk=api*a130653*s139051*,No salary provided
"April 09, 2015 at 08:06PM",SignEasy,http://www.linkedin.com/company/2773503,"Bengaluru Area, India",IN,Graphic Design,Visual Designer,"SignEasy is a SaaS based mobile and web product, an apple featured app with millions of downloads and users, across consumers and businesses.We are looking for a visual designer who loves taking a concept to an awesome design that provides intuitive and delightful product experience to our users. You will create the visual style and brand not just for our core products in mobile and web, but also...",https://www.linkedin.com/jobs?viewJob=&jobId=43040933&trk=api*a130653*s139051*,No salary provided
"April 06, 2015 at 02:34PM",Etrance Networks,http://www.linkedin.com/company/3232049,"Bengaluru Area, India",IN,"Telecommunications, Design",Lead Hardware Design Engineer,"Etrance Networks is looking out for a Rockstar Hardware Engineer. He or she should have 4-6 years of experience in hardware design and be able to lead a hardware team. Should have prior experience in board-design life-cycle - Component Selection, Schematic Design, ORCAD Capture, Knowledge of PCB Design and Layout verification, PCB Verification and Board Bringup. Prior experience with iMX6 board an...",https://www.linkedin.com/jobs?viewJob=&jobId=41675831&trk=api*a130653*s139051*,No salary provided
"April 21, 2015 at 11:52PM",Instahyre,http://www.linkedin.com/company/3663980,"Bengaluru Area, India",IN,Internet,Android / iOS Developer at 200+ companies,"Do you have mobile development experience and are you looking for software engineering opportunities at tech companies? Tired of applying to dozens of companies on job boards?  That's why we built Instahyre, a career marketplace that connects the best talent with tech companies in India. Simply sign up by importing your LinkedIn profile, and participate in a one week ""auction"" in which companies m...",https://www.linkedin.com/jobs?viewJob=&jobId=46302491&trk=api*a130653*s139051*,No salary provided
"April 16, 2015 at 06:26PM",Primaseller,http://www.linkedin.com/company/3341408,"Bengaluru Area, India",IN,Retail,Communications Officer,1. He or she will plan as well as create content for our blog and social media 2. Is expected to track and learn about latest trends in the retail and internet economy 3. Keep readers hooked on their content with compelling storytelling formats 4. Understand the promotional needs of Primaseller and gaining indepth knowledge of the product   5. Incharge of overall communications strategy of the com...,https://www.linkedin.com/jobs?viewJob=&jobId=44916021&trk=api*a130653*s139051*,No salary provided
"July 16, 2014 at 05:50PM",Winfort,http://www.linkedin.com/company/3010477,"Bengaluru Area, India",IN,"Banking, Financial Services, Management Consulting",VP/ AVP Credit Risk Analytics,"The Analytics team is responsible for developing integrated strategies on risk and marketing, providing business inferences, supporting the modeling \ forecasting needs and management information reporting. The work would primarily involve the use of customer \ operational data and application of statistical tools and techniques. The incumbent candidate needs to have significant experience of deve...",https://www.linkedin.com/jobs?viewJob=&jobId=17624498&trk=api*a130653*s139051*,No salary provided
